t,px,py,pz,vx,vy,vz,bax,bay,baz,wx,wy,wz,sigma_px,sigma_py,sigma_pz,sigma_vx,sigma_vy,sigma_vz,sigma_bax,sigma_bay,sigma_baz,sigma_wx,sigma_wy,sigma_wz,gps_used,gps_rejected,innovation_pos_norm,innovation_vel_norm
18.48,205.504060723395,-181.295312681095,-832.21971274924,7.13850138012902,-9.88437468016145,-53.4951960265297,0,0,0,0,0,0,127.620071549696,127.620071549696,127.620071549696,10.7043920126274,10.7043920126274,10.7043920126274,0.516381641811574,0.516381641811574,0.516381641811574,3.12089730686543,3.12089730686543,3.12089730686543,0,0,NaN,NaN
18.5,205.646672139894,-181.493020628193,-833.289586920999,7.12264026979983,-9.886420029653,-53.4922211494106,0,0,0,0,0,0,127.821595870458,127.821595870458,127.821595870458,10.713429369721,10.713429369721,10.713429369721,0.516399070487173,0.516399070487173,0.516399070487173,3.12102547250097,3.12102547250097,3.12102547250097,0,0,NaN,NaN
18.52,205.789001512912,-181.690755549302,-834.359415819265,7.11029703203687,-9.88707208118729,-53.4906686771144,0,0,0,0,0,0,128.023298217535,128.023298217535,128.023298217535,10.722469057414,10.722469057414,10.722469057414,0.516416498574568,0.516416498574568,0.516416498574568,3.12115363287358,3.12115363287358,3.12115363287358,0,0,NaN,NaN
18.54,205.931083165775,-181.888522825198,-835.429197533916,7.09786825417659,-9.88965550839001,-53.4875027880049,0,0,0,0,0,0,128.225178653624,128.225178653624,128.225178653624,10.7315110704877,10.7315110704877,10.7315110704877,0.516433926073817,0.516433926073817,0.516433926073817,3.12128178798389,3.12128178798389,3.12128178798389,0,0,NaN,NaN
18.56,206.072912268827,-182.086341065707,-836.498921918677,7.08504205103047,-9.89216854250546,-53.4849356880805,0,0,0,0,0,0,128.427237241283,128.427237241283,128.427237241283,10.7405554037396,10.7405554037396,10.7405554037396,0.51645135298498,0.51645135298498,0.51645135298498,3.12140993783257,3.12140993783257,3.12140993783257,0,0,NaN,NaN
18.58,206.214505091567,-182.284185722777,-837.568603313446,7.07424022298675,-9.89229716450635,-53.4832037888652,0,0,0,0,0,0,128.629474042932,128.629474042932,128.629474042932,10.7496020519832,10.7496020519832,10.7496020519832,0.516468779308117,0.516468779308117,0.516468779308117,3.12153808242025,3.12153808242025,3.12153808242025,0,0,NaN,NaN
18.6,206.355850179207,-182.482055340504,-838.638264690385,7.06026854098566,-9.89466460827305,-53.4829339050009,0,0,0,0,0,0,128.831889120856,128.831889120856,128.831889120856,10.7586510100477,10.7586510100477,10.7586510100477,0.516486205043287,0.516486205043287,0.516486205043287,3.1216662217476,3.1216662217476,3.1216662217476,0,0,NaN,NaN
18.62,206.496936000545,-182.679963931746,-839.707900092947,7.04831359281365,-9.89619451587051,-53.4806063511993,0,0,0,0,0,0,129.0344825372,129.0344825372,129.0344825372,10.7677022727786,10.7677022727786,10.7677022727786,0.51650363019055,0.51650363019055,0.51650363019055,3.12179435581524,3.12179435581524,3.12179435581524,0,0,NaN,NaN
18.64,206.637772429611,-182.877915961073,-840.777489561895,7.03532931384422,-9.8990084168553,-53.4783405436053,0,0,0,0,0,0,129.237254353973,129.237254353973,129.237254353973,10.7767558350369,10.7767558350369,10.7767558350369,0.516521054749965,0.516521054749965,0.516521054749965,3.12192248462384,3.12192248462384,3.12192248462384,0,0,NaN,NaN
18.66,206.778349437368,-183.075907269147,-841.847046081084,7.02237146188084,-9.90012239048407,-53.4773113753706,0,0,0,0,0,0,129.440204633046,129.440204633046,129.440204633046,10.7858116916995,10.7858116916995,10.7858116916995,0.516538478721592,0.516538478721592,0.516538478721592,3.12205060817404,3.12205060817404,3.12205060817404,0,0,NaN,NaN
18.68,206.918676980132,-183.273894850559,-842.91657784709,7.01038281451702,-9.8986357507618,-53.4758652251506,0,0,0,0,0,0,129.643333436155,129.643333436155,129.643333436155,10.794869837659,10.794869837659,10.794869837659,0.51655590210549,0.51655590210549,0.51655590210549,3.12217872646649,3.12217872646649,3.12217872646649,0,0,NaN,NaN
18.7,207.058770419932,-183.471887131545,-843.986071215161,6.9989611654401,-9.90059234781978,-53.4734715819552,0,0,0,0,0,0,129.8466408249,129.8466408249,129.8466408249,10.8039302678239,10.8039302678239,10.8039302678239,0.516573324901719,0.516573324901719,0.516573324901719,3.12230683950183,3.12230683950183,3.12230683950183,0,0,NaN,NaN
18.72,207.198634638905,-183.669928156268,-845.055522759376,6.98746073188495,-9.90351012453749,-53.4716828395884,0,0,0,0,0,0,130.050126860743,130.050126860743,130.050126860743,10.8129929771179,10.8129929771179,10.8129929771179,0.516590747110338,0.516590747110338,0.516590747110338,3.12243494728071,3.12243494728071,3.12243494728071,0,0,NaN,NaN
18.74,207.338275191396,-183.868011818493,-846.124933271349,6.97659451718601,-9.90485609796758,-53.4693683576824,0,0,0,0,0,0,130.253791605013,130.253791605013,130.253791605013,10.8220579604806,10.8220579604806,10.8220579604806,0.516608168731406,0.516608168731406,0.516608168731406,3.12256304980379,3.12256304980379,3.12256304980379,0,0,NaN,NaN
18.76,207.477691920415,-184.066117091154,-847.19430368341,6.96507838472955,-9.90567116810303,-53.4676728484923,0,0,0,0,0,0,130.457635118902,130.457635118902,130.457635118902,10.8311252128669,10.8311252128669,10.8311252128669,0.516625589764983,0.516625589764983,0.516625589764983,3.12269114707169,3.12269114707169,3.12269114707169,0,0,NaN,NaN
18.78,207.616889588943,-184.264239339791,-848.263657487585,6.95468846807848,-9.90655369557527,-53.4677075689726,0,0,0,0,0,0,130.661657463467,130.661657463467,130.661657463467,10.8401947292473,10.8401947292473,10.8401947292473,0.516643010211129,0.516643010211129,0.516643010211129,3.12281923908508,3.12281923908508,3.12281923908508,0,0,NaN,NaN
18.8,207.755893502681,-184.462365705084,-849.333001296914,6.94570290573919,-9.9060828337669,-53.4666733639253,0,0,0,0,0,0,130.86585869963,130.86585869963,130.86585869963,10.8492665046076,10.8492665046076,10.8492665046076,0.516660430069903,0.516660430069903,0.516660430069903,3.1229473258446,3.1229473258446,3.1229473258446,0,0,NaN,NaN
18.82,207.894671733031,-184.660495392576,-850.402311428032,6.93212012927241,-9.90688591540432,-53.4643397479059,0,0,0,0,0,0,131.07023888818,131.07023888818,131.07023888818,10.858340533949,10.858340533949,10.858340533949,0.516677849341364,0.516677849341364,0.516677849341364,3.12307540735089,3.12307540735089,3.12307540735089,0,0,NaN,NaN
18.84,208.033186548249,-184.858643442299,-851.471575831827,6.91936139252785,-9.90791905687048,-53.4621006315454,0,0,0,0,0,0,131.27479808977,131.27479808977,131.27479808977,10.867416812288,10.867416812288,10.867416812288,0.516695268025571,0.516695268025571,0.516695268025571,3.1232034836046,3.1232034836046,3.1232034836046,0,0,NaN,NaN
18.86,208.171455476987,-185.056825125721,-852.540780308395,6.90753148123859,-9.91024928536885,-53.4583470252349,0,0,0,0,0,0,131.47953636492,131.47953636492,131.47953636492,10.8764953346563,10.8764953346563,10.8764953346563,0.516712686122585,0.516712686122585,0.516712686122585,3.12333155460638,3.12333155460638,3.12333155460638,0,0,NaN,NaN
18.88,208.309496069327,-185.255037687724,-853.609923858268,6.8965277527362,-9.91100691488209,-53.4560079621219,0,0,0,0,0,0,131.684453774016,131.684453774016,131.684453774016,10.8855760961008,10.8855760961008,10.8855760961008,0.516730103632464,0.516730103632464,0.516730103632464,3.12345962035688,3.12345962035688,3.12345962035688,0,0,NaN,NaN
18.9,208.447301849762,-185.453279477587,-854.67904665436,6.88405029082668,-9.91317207140782,-53.4562716470408,0,0,0,0,0,0,131.889550377312,131.889550377312,131.889550377312,10.8946590916835,10.8946590916835,10.8946590916835,0.516747520555268,0.516747520555268,0.516747520555268,3.12358768085673,3.12358768085673,3.12358768085673,0,0,NaN,NaN
18.92,208.584872536161,-185.651543031989,-855.748162243243,6.87301834907096,-9.91318336885546,-53.4552872412279,0,0,0,0,0,0,132.094826234926,132.094826234926,132.094826234926,10.9037443164814,10.9037443164814,10.9037443164814,0.516764936891056,0.516764936891056,0.516764936891056,3.12371573610659,3.12371573610659,3.12371573610659,0,0,NaN,NaN
18.94,208.722217106339,-185.849809267499,-856.817242706096,6.86143866871169,-9.91344018208458,-53.4527590441129,0,0,0,0,0,0,132.300281406846,132.300281406846,132.300281406846,10.9128317655868,10.9128317655868,10.9128317655868,0.516782352639887,0.516782352639887,0.516782352639887,3.1238437861071,3.1238437861071,3.1238437861071,0,0,NaN,NaN
18.96,208.859331719393,-186.048107102324,-857.886268307975,6.85002263663108,-9.9163433004275,-53.4498011437535,0,0,0,0,0,0,132.505915952927,132.505915952927,132.505915952927,10.9219214341068,10.9219214341068,10.9219214341068,0.516799767801822,0.516799767801822,0.516799767801822,3.1239718308589,3.1239718308589,3.1239718308589,0,0,NaN,NaN
18.98,208.996212184527,-186.246451656939,-858.955245628727,6.83802387679498,-9.91811216106119,-53.447930931507,0,0,0,0,0,0,132.711729932889,132.711729932889,132.711729932889,10.9310133171633,10.9310133171633,10.9310133171633,0.516817182376919,0.516817182376919,0.516817182376919,3.12409987036265,3.12409987036265,3.12409987036265,0,0,NaN,NaN
19,209.132863884645,-186.444822963133,-860.024200599391,6.82714613502438,-9.91901845833593,-53.4475661348676,0,0,0,0,0,0,132.917723406324,132.917723406324,132.917723406324,10.9401074098932,10.9401074098932,10.9401074098932,0.516834596365237,0.516834596365237,0.516834596365237,3.12422790461898,3.12422790461898,3.12422790461898,0,0,NaN,NaN
19.02,209.269301610303,-186.643222256183,-861.09312114147,6.81662643075999,-9.92091084667497,-53.4444880730714,0,0,0,0,0,0,133.12389643269,133.12389643269,133.12389643269,10.9492037074484,10.9492037074484,10.9492037074484,0.516852009766836,0.516852009766836,0.516852009766836,3.12435593362855,3.12435593362855,3.12435593362855,0,0,NaN,NaN
19.04,209.405508993525,-186.841660835732,-862.161997756208,6.80411189147003,-9.92294710829484,-53.4431734006697,0,0,0,0,0,0,133.330249071314,133.330249071314,133.330249071314,10.9583022049951,10.9583022049951,10.9583022049951,0.516869422581775,0.516869422581775,0.516869422581775,3.12448395739199,3.12448395739199,3.12448395739199,0,0,NaN,NaN
19.06,209.541487243615,-187.040145858746,-863.230840970111,6.79371311752925,-9.92555519304049,-53.441147989688,0,0,0,0,0,0,133.536781381393,133.536781381393,133.536781381393,10.9674028977147,10.9674028977147,10.9674028977147,0.516886834810113,0.516886834810113,0.516886834810113,3.12461197590996,3.12461197590996,3.12461197590996,0,0,NaN,NaN
19.08,209.677246663693,-187.23866211364,-864.29963032194,6.7822288902844,-9.92607029640261,-53.4377871931579,0,0,0,0,0,0,133.74349342199,133.74349342199,133.74349342199,10.976505780803,10.976505780803,10.976505780803,0.51690424645191,0.51690424645191,0.51690424645191,3.12473998918309,3.12473998918309,3.12473998918309,0,0,NaN,NaN
19.1,209.812786501226,-187.43720384973,-865.368373754428,6.77175486302611,-9.92810331256995,-53.4365560556611,0,0,0,0,0,0,133.950385252042,133.950385252042,133.950385252042,10.9856108494704,10.9856108494704,10.9856108494704,0.516921657507225,0.516921657507225,0.516921657507225,3.12486799721203,3.12486799721203,3.12486799721203,0,0,NaN,NaN
19.12,209.948101055428,-187.635776468085,-866.437088944868,6.75970055710738,-9.92915852296773,-53.4349629883743,0,0,0,0,0,0,134.157456930352,134.157456930352,134.157456930352,10.9947180989419,10.9947180989419,10.9947180989419,0.516939067976118,0.516939067976118,0.516939067976118,3.12499599999743,3.12499599999743,3.12499599999743,0,0,NaN,NaN
19.14,210.083189120587,-187.834372915859,-867.505770085539,6.74910595879833,-9.93048625439868,-53.4331510786825,0,0,0,0,0,0,134.364708515594,134.364708515594,134.364708515594,11.0038275244572,11.0038275244572,11.0038275244572,0.516956477858647,0.516956477858647,0.516956477858647,3.12512399753992,3.12512399753992,3.12512399753992,0,0,NaN,NaN
19.16,210.218054826084,-188.032997551931,-868.574406018408,6.73746459089071,-9.93197735276371,-53.4304422082743,0,0,0,0,0,0,134.572140066313,134.572140066313,134.572140066313,11.0129391212701,11.0129391212701,11.0129391212701,0.516973887154871,0.516973887154871,0.516973887154871,3.12525198984017,3.12525198984017,3.12525198984017,0,0,NaN,NaN
19.18,210.352695369815,-188.231644333042,-869.642992460616,6.72658978223536,-9.93270075837057,-53.4282020124989,0,0,0,0,0,0,134.779751640925,134.779751640925,134.779751640925,11.0220528846491,11.0220528846491,11.0220528846491,0.51699129586485,0.51699129586485,0.51699129586485,3.1253799768988,3.1253799768988,3.1253799768988,0,0,NaN,NaN
19.2,210.487114800054,-188.430322535174,-870.711537592832,6.71535324168877,-9.9351194548658,-53.4263112091153,0,0,0,0,0,0,134.987543297716,134.987543297716,134.987543297716,11.0311688098769,11.0311688098769,11.0311688098769,0.517008703988644,0.517008703988644,0.517008703988644,3.12550795871646,3.12550795871646,3.12550795871646,0,0,NaN,NaN
19.22,210.62129017347,-188.629044301299,-871.78003843899,6.70218409990854,-9.93705715755044,-53.4237734066366,0,0,0,0,0,0,135.195515094842,135.195515094842,135.195515094842,11.0402868922506,11.0402868922506,11.0402868922506,0.517026111526311,0.517026111526311,0.517026111526311,3.12563593529379,3.12563593529379,3.12563593529379,0,0,NaN,NaN
19.24,210.755235003387,-188.827807935954,-872.848486014168,6.69229889180499,-9.9393063080196,-53.4209841111931,0,0,0,0,0,0,135.403667090333,135.403667090333,135.403667090333,11.0494071270816,11.0494071270816,11.0494071270816,0.51704351847791,0.51704351847791,0.51704351847791,3.12576390663145,3.12576390663145,3.12576390663145,0,0,NaN,NaN
19.26,210.888976266168,-189.026605541906,-873.916864194213,6.68182738626628,-9.94045428716583,-53.4168338933176,0,0,0,0,0,0,135.611999342088,135.611999342088,135.611999342088,11.0585295096953,11.0585295096953,11.0585295096953,0.517060924843502,0.517060924843502,0.517060924843502,3.12589187273007,3.12589187273007,3.12589187273007,0,0,NaN,NaN
19.28,211.022511948169,-189.225419501328,-874.985175425441,6.67174081382119,-9.94094165504216,-53.414289229504,0,0,0,0,0,0,135.82051190788,135.82051190788,135.82051190788,11.0676540354314,11.0676540354314,11.0676540354314,0.517078330623144,0.517078330623144,0.517078330623144,3.1260198335903,3.1260198335903,3.1260198335903,0,0,NaN,NaN
19.3,211.155850800316,-189.424247736553,-876.053431375243,6.66214440086216,-9.9418818674323,-53.4113057506446,0,0,0,0,0,0,136.029204845353,136.029204845353,136.029204845353,11.0767806996438,11.0767806996438,11.0767806996438,0.517095735816896,0.517095735816896,0.517095735816896,3.12614778921277,3.12614778921277,3.12614778921277,0,0,NaN,NaN
19.32,211.288964625492,-189.623104033344,-877.121653129136,6.649238116815,-9.94374781164553,-53.4108696386787,0,0,0,0,0,0,136.238078212024,136.238078212024,136.238078212024,11.0859094977003,11.0859094977003,11.0859094977003,0.517113140424818,0.517113140424818,0.517113140424818,3.12627573959814,3.12627573959814,3.12627573959814,0,0,NaN,NaN
19.34,211.421828507166,-189.8219830188,-878.189843618885,6.63715005058052,-9.94415073402745,-53.4081793361768,0,0,0,0,0,0,136.447132065283,136.447132065283,136.447132065283,11.0950404249827,11.0950404249827,11.0950404249827,0.517130544446968,0.517130544446968,0.517130544446968,3.12640368474705,3.12640368474705,3.12640368474705,0,0,NaN,NaN
19.36,211.55445331838,-190.020867572005,-879.257966226647,6.62533107079364,-9.94430458647693,-53.4040814400204,0,0,0,0,0,0,136.656366462393,136.656366462393,136.656366462393,11.104173476887,11.104173476887,11.104173476887,0.517147947883405,0.517147947883405,0.517147947883405,3.12653162466013,3.12653162466013,3.12653162466013,0,0,NaN,NaN
19.38,211.68682890966,-190.219771043967,-880.326022518944,6.61222805714196,-9.94604260964155,-53.4015477897021,0,0,0,0,0,0,136.865781460491,136.865781460491,136.865781460491,11.1133086488229,11.1133086488229,11.1133086488229,0.51716535073419,0.51716535073419,0.51716535073419,3.12665955933804,3.12665955933804,3.12665955933804,0,0,NaN,NaN
19.4,211.818955125397,-190.418704483027,-881.394054070763,6.60039351659196,-9.94730129636758,-53.4016073922398,0,0,0,0,0,0,137.075377116585,137.075377116585,137.075377116585,11.1224459362139,11.1224459362139,11.1224459362139,0.51718275299938,0.51718275299938,0.51718275299938,3.1267874887814,3.1267874887814,3.1267874887814,0,0,NaN,NaN
19.42,211.950848929065,-190.61765817565,-882.462077089354,6.58898685021969,-9.94806796596409,-53.4006944668641,0,0,0,0,0,0,137.28515348756,137.28515348756,137.28515348756,11.1315853344976,11.1315853344976,11.1315853344976,0.517200154679035,0.517200154679035,0.517200154679035,3.12691541299088,3.12691541299088,3.12691541299088,0,0,NaN,NaN
19.44,212.082482518525,-190.816630927427,-883.530040728183,6.5743720958122,-9.94920721171852,-53.3956694160055,0,0,0,0,0,0,137.495110630174,137.495110630174,137.495110630174,11.140726839125,11.140726839125,11.140726839125,0.517217555773214,0.517217555773214,0.517217555773214,3.1270433319671,3.1270433319671,3.1270433319671,0,0,NaN,NaN
19.46,212.2138727996,-191.015626773439,-884.597934465312,6.56465601162013,-9.95037738954126,-53.3937042968763,0,0,0,0,0,0,137.705248601059,137.705248601059,137.705248601059,11.1498704455613,11.1498704455613,11.1498704455613,0.517234956281976,0.517234956281976,0.517234956281976,3.12717124571072,3.12717124571072,3.12717124571072,0,0,NaN,NaN
19.48,212.345040747189,-191.214635732386,-885.665780526647,6.55213874729144,-9.95051850506229,-53.3909018366799,0,0,0,0,0,0,137.915567456721,137.915567456721,137.915567456721,11.1590161492849,11.1590161492849,11.1590161492849,0.51725235620538,0.51725235620538,0.51725235620538,3.12729915422236,3.12729915422236,3.12729915422236,0,0,NaN,NaN
19.5,212.475948825365,-191.413646230517,-886.733586696052,6.53866907033912,-9.95053130812775,-53.3897151037619,0,0,0,0,0,0,138.126067253545,138.126067253545,138.126067253545,11.1681639457881,11.1681639457881,11.1681639457881,0.517269755543486,0.517269755543486,0.517269755543486,3.12742705750269,3.12742705750269,3.12742705750269,0,0,NaN,NaN
19.52,212.606590429396,-191.612658466562,-887.80135885481,6.52549133274315,-9.95069229637396,-53.3875007720029,0,0,0,0,0,0,138.336748047786,138.336748047786,138.336748047786,11.1773138305767,11.1773138305767,11.1773138305767,0.517287154296352,0.517287154296352,0.517287154296352,3.12755495555233,3.12755495555233,3.12755495555233,0,0,NaN,NaN
19.54,212.736985983952,-191.811668108827,-888.869083893621,6.51406412287458,-9.95027193013217,-53.3850031091279,0,0,0,0,0,0,138.547609895577,138.547609895577,138.547609895577,11.18646579917,11.18646579917,11.18646579917,0.517304552464037,0.517304552464037,0.517304552464037,3.12768284837192,3.12768284837192,3.12768284837192,0,0,NaN,NaN
19.56,212.867158886341,-192.010682025726,-889.936767176129,6.50322611602568,-9.95111975974133,-53.3833251417353,0,0,0,0,0,0,138.758652852928,138.758652852928,138.758652852928,11.195619847101,11.195619847101,11.195619847101,0.517321950046601,0.517321950046601,0.517321950046601,3.12781073596212,3.12781073596212,3.12781073596212,0,0,NaN,NaN
19.58,212.997110758842,-192.209706205613,-891.004409867775,6.49196113408829,-9.95129822897725,-53.3809440228487,0,0,0,0,0,0,138.969876975724,138.969876975724,138.969876975724,11.2047759699157,11.2047759699157,11.2047759699157,0.517339347044102,0.517339347044102,0.517339347044102,3.12793861832356,3.12793861832356,3.12793861832356,0,0,NaN,NaN
19.6,213.126840143279,-192.408746400022,-892.072002541528,6.48097730955319,-9.95272121190259,-53.3783233524285,0,0,0,0,0,0,139.181282319725,139.181282319725,139.181282319725,11.213934163174,11.213934163174,11.213934163174,0.517356743456599,0.517356743456599,0.517356743456599,3.12806649545688,3.12806649545688,3.12806649545688,0,0,NaN,NaN
19.62,213.256346209105,-192.607814348252,-893.139545199284,6.4696292730635,-9.95407361106445,-53.375942423193,0,0,0,0,0,0,139.39286894057,139.39286894057,139.39286894057,11.2230944224488,11.2230944224488,11.2230944224488,0.517374139284153,0.517374139284153,0.517374139284153,3.12819436736273,3.12819436736273,3.12819436736273,0,0,NaN,NaN
19.64,213.385629125158,-192.80691114344,-894.207039370992,6.45866233222723,-9.95560590774722,-53.3734747475489,0,0,0,0,0,0,139.604636893773,139.604636893773,139.604636893773,11.2322567433264,11.2322567433264,11.2322567433264,0.51739153452682,0.51739153452682,0.51739153452682,3.12832223404174,3.12832223404174,3.12832223404174,0,0,NaN,NaN
19.66,213.514678364172,-193.00605321295,-895.274492809004,6.44626156919543,-9.9586010432189,-53.3718690537045,0,0,0,0,0,0,139.816586234728,139.816586234728,139.816586234728,11.2414211214064,11.2414211214064,11.2414211214064,0.517408929184661,0.517408929184661,0.517408929184661,3.12845009549456,3.12845009549456,3.12845009549456,0,0,NaN,NaN
19.68,213.64349761637,-193.205228136707,-896.341923863558,6.43566365064055,-9.95889133253892,-53.3712364016489,0,0,0,0,0,0,140.028717018702,140.028717018702,140.028717018702,11.2505875523015,11.2505875523015,11.2505875523015,0.517426323257735,0.517426323257735,0.517426323257735,3.12857795172182,3.12857795172182,3.12857795172182,0,0,NaN,NaN
19.7,213.772104547084,-193.404427638716,-897.409312815678,6.4250294207425,-9.96105886837827,-53.3676588103645,0,0,0,0,0,0,140.241029300844,140.241029300844,140.241029300844,11.2597560316377,11.2597560316377,11.2597560316377,0.5174437167461,0.5174437167461,0.5174437167461,3.12870580272417,3.12870580272417,3.12870580272417,0,0,NaN,NaN
19.72,213.900482701145,-193.603672393022,-898.47665253047,6.41278598535438,-9.96341656218062,-53.3663126688521,0,0,0,0,0,0,140.453523136179,140.453523136179,140.453523136179,11.268926555054,11.268926555054,11.268926555054,0.517461109649815,0.517461109649815,0.517461109649815,3.12883364850225,3.12883364850225,3.12883364850225,0,0,NaN,NaN
19.74,214.028610068109,-193.802961183348,-899.543942685904,6.39995071105468,-9.96546247045977,-53.3627028745209,0,0,0,0,0,0,140.66619857961,140.66619857961,140.66619857961,11.2780991182025,11.2780991182025,11.2780991182025,0.51747850196894,0.51747850196894,0.51747850196894,3.1289614890567,3.1289614890567,3.1289614890567,0,0,NaN,NaN
19.76,214.156481442808,-194.002270136135,-900.611181972505,6.38718675878996,-9.9654328082379,-53.361225785615,0,0,0,0,0,0,140.87905568592,140.87905568592,140.87905568592,11.2872737167485,11.2872737167485,11.2872737167485,0.517495893703533,0.517495893703533,0.517495893703533,3.12908932438815,3.12908932438815,3.12908932438815,0,0,NaN,NaN
19.78,214.284093823937,-194.20158532053,-901.678407990963,6.37405135409995,-9.96608563120585,-53.3613760601472,0,0,0,0,0,0,141.09209450977,141.09209450977,141.09209450977,11.2964503463699,11.2964503463699,11.2964503463699,0.517513284853653,0.517513284853653,0.517513284853653,3.12921715449726,3.12921715449726,3.12921715449726,0,0,NaN,NaN
19.8,214.411437521583,-194.400918564617,-902.7456155668,6.36031841054409,-9.96723877756582,-53.3593815235692,0,0,0,0,0,0,141.3053151057,141.3053151057,141.3053151057,11.3056290027579,11.3056290027579,11.3056290027579,0.517530675419359,0.517530675419359,0.517530675419359,3.12934497938465,3.12934497938465,3.12934497938465,0,0,NaN,NaN
19.82,214.538503098432,-194.600283723256,-903.812784350556,6.34623927435009,-9.96927708627506,-53.3574968520516,0,0,0,0,0,0,141.518717528129,141.518717528129,141.518717528129,11.3148096816164,11.3148096816164,11.3148096816164,0.51754806540071,0.51754806540071,0.51754806540071,3.12947279905097,3.12947279905097,3.12947279905097,0,0,NaN,NaN
19.84,214.665330250011,-194.799665841718,-904.879906968825,6.33647588357018,-9.96893475998406,-53.3547649748572,0,0,0,0,0,0,141.732301831356,141.732301831356,141.732301831356,11.3239923786623,11.3239923786623,11.3239923786623,0.517565454797766,0.517565454797766,0.517565454797766,3.12960061349686,3.12960061349686,3.12960061349686,0,0,NaN,NaN
19.86,214.791931366473,-194.999062194151,-905.946981554978,6.32363576261186,-9.97070048323884,-53.3526936404467,0,0,0,0,0,0,141.946068069561,141.946068069561,141.946068069561,11.333177089625,11.333177089625,11.333177089625,0.517582843610584,0.517582843610584,0.517582843610584,3.12972842272295,3.12972842272295,3.12972842272295,0,0,NaN,NaN
19.88,214.918274796253,-195.198506104113,-907.014030044558,6.31070721535054,-9.97369051297608,-53.352155317497,0,0,0,0,0,0,142.160016296803,142.160016296803,142.160016296803,11.342363810247,11.342363810247,11.342363810247,0.517600231839224,0.517600231839224,0.517600231839224,3.1298562267299,3.1298562267299,3.1298562267299,0,0,NaN,NaN
19.9,215.044379202902,-195.398001867537,-908.081060771709,6.29973344957095,-9.97588582945026,-53.3509173975876,0,0,0,0,0,0,142.374146567022,142.374146567022,142.374146567022,11.3515525362834,11.3515525362834,11.3515525362834,0.517617619483744,0.517617619483744,0.517617619483744,3.12998402551833,3.12998402551833,3.12998402551833,0,0,NaN,NaN
19.92,215.170254385677,-195.597544086761,-909.148063786103,6.28778482799351,-9.97833609294294,-53.3493840417936,0,0,0,0,0,0,142.588458934037,142.588458934037,142.588458934037,11.3607432635018,11.3607432635018,11.3607432635018,0.517635006544204,0.517635006544204,0.517635006544204,3.13011181908888,3.13011181908888,3.13011181908888,0,0,NaN,NaN
19.94,215.295892235419,-195.797122707373,-910.215028895238,6.27600014616707,-9.97952596821715,-53.3471268717566,0,0,0,0,0,0,142.802953451551,142.802953451551,142.802953451551,11.3699359876827,11.3699359876827,11.3699359876827,0.517652393020662,0.517652393020662,0.517652393020662,3.1302396074422,3.1302396074422,3.1302396074422,0,0,NaN,NaN
19.96,215.421302151229,-195.996737138981,-911.281934859351,6.26499143481743,-9.98191719257025,-53.3434695395083,0,0,0,0,0,0,143.017630173147,143.017630173147,143.017630173147,11.3791307046189,11.3791307046189,11.3791307046189,0.517669778913177,0.517669778913177,0.517669778913177,3.13036739057893,3.13036739057893,3.13036739057893,0,0,NaN,NaN
19.98,215.546484723274,-196.196383338553,-912.348775050009,6.25326576966365,-9.98270276470426,-53.3405495263042,0,0,0,0,0,0,143.232489152287,143.232489152287,143.232489152287,11.3883274101161,11.3883274101161,11.3883274101161,0.517687164221809,0.517687164221809,0.517687164221809,3.13049516849969,3.13049516849969,3.13049516849969,0,0,NaN,NaN
20,215.67144575298,-196.396035831509,-913.415571132422,6.24283720100129,-9.98254653092009,-53.3390587150074,0,0,0,0,0,0,143.447530442319,143.447530442319,143.447530442319,11.3975260999921,11.3975260999921,11.3975260999921,0.517704548946615,0.517704548946615,0.517704548946615,3.13062294120514,3.13062294120514,3.13062294120514,0,0,NaN,NaN
20.02,215.796194963005,-196.595711983774,-914.482327007674,6.23208380144312,-9.98506869556396,-53.3365288102488,0,0,0,0,0,0,143.66275409647,143.66275409647,143.66275409647,11.4067267700774,11.4067267700774,11.4067267700774,0.517721933087655,0.517721933087655,0.517721933087655,3.1307507086959,3.1307507086959,3.1307507086959,0,0,NaN,NaN
20.04,215.920724283018,-196.795452011435,-915.549023998663,6.22084819990419,-9.98893407048589,-53.3331702886483,0,0,0,0,0,0,143.878160167852,143.878160167852,143.878160167852,11.4159294162149,11.4159294162149,11.4159294162149,0.517739316644987,0.517739316644987,0.517739316644987,3.13087847097263,3.13087847097263,3.13087847097263,0,0,NaN,NaN
20.06,216.04503944217,-196.995235311774,-916.615677156117,6.21066771526436,-9.98939596341824,-53.3321454567427,0,0,0,0,0,0,144.093748709456,144.093748709456,144.093748709456,11.4251340342598,11.4251340342598,11.4251340342598,0.51775669961867,0.51775669961867,0.51775669961867,3.13100622803595,3.13100622803595,3.13100622803595,0,0,NaN,NaN
20.08,216.16914301208,-197.195029585973,-917.682321031051,6.19968927571601,-9.99003145649162,-53.3322420366254,0,0,0,0,0,0,144.309519774159,144.309519774159,144.309519774159,11.4343406200796,11.4343406200796,11.4343406200796,0.517774082008764,0.517774082008764,0.517774082008764,3.13113397988651,3.13113397988651,3.13113397988651,0,0,NaN,NaN
